ID,gene_name
ENSG00000185272.14,RBM11
ENSG00000291052.2,ABCC13
ENSG00000243064.11,ABCC13
ENSG00000307579.1,ENSG00000307579
ENSG00000155304.6,HSPA13
ENSG00000296939.1,ENSG00000296939
ENSG00000155307.19,SAMSN1
ENSG00000223662.2,SAMSN1-AS1
ENSG00000232884.12,ENSG00000232884
ENSG00000228600.1,POLR2CP1
ENSG00000225502.2,GAPDHP16
ENSG00000281903.5,ASMER1
ENSG00000226406.1,RBMX2P1
ENSG00000303435.1,ENSG00000303435
ENSG00000235277.2,ENSG00000235277
ENSG00000180530.11,NRIP1
ENSG00000229047.1,ENSG00000229047
ENSG00000231201.1,ENSG00000231201
ENSG00000279390.1,ENSG00000279390
ENSG00000303483.1,ENSG00000303483
ENSG00000236471.1,LINC02920
ENSG00000288536.2,ENSG00000288536
ENSG00000303916.1,ENSG00000303916
ENSG00000288555.2,ENSG00000288555
ENSG00000300143.1,ENSG00000300143
ENSG00000288578.2,ENSG00000288578
ENSG00000280082.1,ENSG00000280082
ENSG00000309180.1,ENSG00000309180
ENSG00000229425.6,ENSG00000229425
ENSG00000307781.1,ENSG00000307781
ENSG00000224524.1,CYCSP42
ENSG00000307760.1,ENSG00000307760
ENSG00000212564.1,RNU6-1326P
ENSG00000226298.1,RAD23BP3
ENSG00000155313.16,USP25
ENSG00000234159.1,RBPMSLP
ENSG00000215386.16,MIR99AHG
ENSG00000252273.1,RNU6-426P
ENSG00000214976.2,VDAC2P1
ENSG00000224602.1,RPS26P5
ENSG00000201025.1,SNORD74B
ENSG00000270071.6,ENSG00000270071
ENSG00000270139.1,ENSG00000270139
ENSG00000287066.1,ENSG00000287066
ENSG00000280432.1,ENSG00000280432
ENSG00000207638.1,MIR99A
ENSG00000199030.2,MIRLET7C
ENSG00000295714.1,ENSG00000295714
ENSG00000269950.1,ENSG00000269950
ENSG00000207863.1,MIR125B2
ENSG00000237735.3,ENSG00000237735
ENSG00000239023.1,RNU1-98P
ENSG00000304324.1,ENSG00000304324
ENSG00000232886.1,ENSG00000232886
ENSG00000301298.1,ENSG00000301298
ENSG00000303199.1,ENSG00000303199
ENSG00000297640.1,ENSG00000297640
ENSG00000225735.1,NEK4P1
ENSG00000278181.1,ENSG00000278181
ENSG00000296104.1,ENSG00000296104
ENSG00000252462.1,RNU6-113P
ENSG00000296141.1,ENSG00000296141
ENSG00000232560.8,LINC01549
ENSG00000304967.1,ENSG00000304967
ENSG00000226580.1,RPL39P40
ENSG00000266195.2,RN7SL163P
ENSG00000154639.19,CXADR
ENSG00000232260.2,BTF3L4P1
ENSG00000200754.1,Y_RNA
ENSG00000199962.1,Y_RNA
ENSG00000154640.15,BTG3
ENSG00000280594.4,BTG3-AS1
ENSG00000304251.1,ENSG00000304251
ENSG00000226956.2,ENSG00000226956
ENSG00000244676.6,ENSG00000244676
ENSG00000279648.1,ENSG00000279648
ENSG00000240770.6,C21orf91-OT1
ENSG00000154642.11,C21orf91
ENSG00000305890.1,ENSG00000305890
ENSG00000231755.1,CHODL-AS1
ENSG00000215369.3,RPL37P3
ENSG00000154645.14,CHODL
ENSG00000305950.1,ENSG00000305950
ENSG00000227330.1,ENSG00000227330
ENSG00000302473.1,ENSG00000302473
ENSG00000154646.9,TMPRSS15
ENSG00000228708.1,ENSG00000228708
ENSG00000224141.6,MIR548XHG
ENSG00000230233.1,ENSG00000230233
ENSG00000265841.1,MIR548X
ENSG00000198618.5,PPIAP22
ENSG00000279156.1,ENSG00000279156
ENSG00000232193.1,ENSG00000232193
ENSG00000302055.1,ENSG00000302055
ENSG00000226204.1,ENSG00000226204
ENSG00000308275.1,ENSG00000308275
ENSG00000235965.2,ENSG00000235965
ENSG00000229289.1,ENSG00000229289
ENSG00000226818.1,SLC6A6P1
ENSG00000231620.1,ENSG00000231620
ENSG00000212609.1,RNU1-139P
ENSG00000304594.1,ENSG00000304594
ENSG00000299426.1,ENSG00000299426
ENSG00000299439.1,ENSG00000299439
ENSG00000230198.1,RPL37P4
ENSG00000271486.1,NIPA2P3
ENSG00000297006.1,ENSG00000297006
ENSG00000229336.1,SREK1IP1P1
ENSG00000215353.2,C1QBPP1
ENSG00000233480.3,LINC01683
ENSG00000233236.2,LINC02573
ENSG00000251851.1,RNU6-772P
ENSG00000252963.1,RN7SKP147
ENSG00000302886.1,ENSG00000302886
ENSG00000233676.2,FDPSP6
ENSG00000234439.1,KRT18P2
ENSG00000233206.1,RPS3AP1
ENSG00000276738.1,ENSG00000276738
ENSG00000224924.10,LINC00320
ENSG00000215351.3,PPIAP1
ENSG00000309159.1,ENSG00000309159
ENSG00000154654.15,NCAM2
ENSG00000226771.1,ENSG00000226771
ENSG00000234730.1,ENSG00000234730
ENSG00000237527.1,ENSG00000237527
ENSG00000303723.1,ENSG00000303723
ENSG00000238265.1,LINC00317
ENSG00000233997.6,LINC01425
ENSG00000305043.1,ENSG00000305043
ENSG00000301453.1,ENSG00000301453
ENSG00000227075.1,ENSG00000227075
ENSG00000233215.7,LINC01687
ENSG00000184856.7,LINC00308
ENSG00000234340.1,ENSG00000234340
ENSG00000231136.1,ENSG00000231136
ENSG00000226043.3,ENSG00000226043
ENSG00000202339.1,RNU4-45P
ENSG00000295777.1,ENSG00000295777
ENSG00000223488.2,MAPK6P2
ENSG00000234034.1,ENSG00000234034
ENSG00000307202.1,ENSG00000307202
ENSG00000304016.1,ENSG00000304016
ENSG00000225906.1,ENSG00000225906
ENSG00000299538.1,ENSG00000299538
ENSG00000295347.1,ENSG00000295347
ENSG00000230972.1,ENSG00000230972
ENSG00000275469.1,MIR6130
ENSG00000219368.3,ZNF299P
ENSG00000231058.1,MSANTD2P1
ENSG00000286222.1,ENSG00000286222
ENSG00000223078.1,RNU2-55P
ENSG00000228592.3,ENSG00000228592
ENSG00000223822.2,EEF1A1P1
ENSG00000237569.1,TUBAP1
ENSG00000227716.2,ENSG00000227716
ENSG00000199698.1,Y_RNA
ENSG00000288094.2,ENSG00000288094
ENSG00000304707.1,ENSG00000304707
ENSG00000287612.2,ENSG00000287612
ENSG00000231986.1,ENSG00000231986
ENSG00000297962.1,ENSG00000297962
ENSG00000235564.2,ENSG00000235564
ENSG00000287801.1,ENSG00000287801
ENSG00000226996.5,ENSG00000226996
ENSG00000295448.1,ENSG00000295448
ENSG00000224018.2,ENSG00000224018
ENSG00000237484.8,LINC01684
ENSG00000294567.1,ENSG00000294567
ENSG00000294544.1,ENSG00000294544
ENSG00000224832.2,LINC01689
ENSG00000302687.1,ENSG00000302687
ENSG00000226983.4,LINC01692
ENSG00000227090.1,ENSG00000227090
ENSG00000230379.5,ENSG00000230379
ENSG00000237444.1,ENSG00000237444
ENSG00000244278.1,ENSG00000244278
ENSG00000232512.6,ENSG00000232512
ENSG00000274662.1,RN7SKP236
ENSG00000223870.1,ENSG00000223870
ENSG00000222042.3,ENSG00000222042
ENSG00000296786.1,ENSG00000296786
ENSG00000238627.1,RNA5SP489
ENSG00000213885.5,RPL13AP7
ENSG00000293050.1,ENSG00000293050
ENSG00000304265.1,ENSG00000304265
ENSG00000279534.1,ENSG00000279534
ENSG00000185433.12,LINC00158
ENSG00000309814.1,ENSG00000309814
ENSG00000229962.3,ENSG00000229962
ENSG00000234883.8,MIR155HG
ENSG00000301524.1,ENSG00000301524
ENSG00000283904.1,MIR155
ENSG00000260583.1,ENSG00000260583
ENSG00000154719.14,MRPL39
ENSG00000296604.1,ENSG00000296604
ENSG00000154721.15,JAM2
ENSG00000237731.1,RNGTTP1
ENSG00000287109.1,ENSG00000287109
ENSG00000227054.1,FDX1P2
ENSG00000154723.13,ATP5PF
ENSG00000154727.11,GABPA
ENSG00000235514.1,LLPHP2
ENSG00000304476.1,ENSG00000304476
ENSG00000142192.22,APP
ENSG00000233783.9,ENSG00000233783
ENSG00000251972.1,RNU6-123P
ENSG00000224541.1,ENSG00000224541
ENSG00000273492.7,APP-DT
ENSG00000206802.1,RNU6-926P
ENSG00000289899.2,ENSG00000289899
ENSG00000197934.9,CYYR1-AS1
ENSG00000286902.1,ENSG00000286902
ENSG00000229025.1,ENSG00000229025
ENSG00000294485.1,ENSG00000294485
ENSG00000294504.1,ENSG00000294504
ENSG00000273115.1,ENSG00000273115
ENSG00000166265.13,CYYR1
ENSG00000304035.1,ENSG00000304035
ENSG00000304522.1,ENSG00000304522
ENSG00000293952.1,ENSG00000293952
ENSG00000304255.1,ENSG00000304255
ENSG00000154734.16,ADAMTS1
ENSG00000309000.1,ENSG00000309000
ENSG00000223563.1,ENSG00000223563
ENSG00000154736.6,ADAMTS5
ENSG00000266133.1,MIR4759
ENSG00000296857.1,ENSG00000296857
ENSG00000296878.1,ENSG00000296878
ENSG00000215326.3,GPX1P2
ENSG00000231236.3,ENSG00000231236
ENSG00000236332.3,ENSG00000236332
ENSG00000233300.1,EIF4A1P1
ENSG00000217026.3,RPL10P1
ENSG00000299571.1,ENSG00000299571
ENSG00000219592.2,NCSTNP1
ENSG00000300745.1,ENSG00000300745
ENSG00000300782.1,ENSG00000300782
ENSG00000300761.1,ENSG00000300761
ENSG00000301912.1,ENSG00000301912
ENSG00000234052.3,LINC01673
ENSG00000225298.6,LINC00113
ENSG00000303397.1,ENSG00000303397
ENSG00000178457.4,LINC00314
ENSG00000232079.8,LINC01697
ENSG00000236532.7,LINC01695
ENSG00000304889.1,ENSG00000304889
ENSG00000232855.8,ENSG00000232855
ENSG00000307297.1,ENSG00000307297
ENSG00000307389.1,ENSG00000307389
ENSG00000307359.1,ENSG00000307359
ENSG00000226935.7,LINC00161
ENSG00000283300.1,U6
ENSG00000156239.12,N6AMT1
ENSG00000307311.1,ENSG00000307311
ENSG00000215005.2,HSPD1P7
ENSG00000215317.2,THUMPD1P1
ENSG00000296381.1,ENSG00000296381
ENSG00000198862.14,LTN1
ENSG00000306081.1,ENSG00000306081
ENSG00000308554.1,ENSG00000308554
ENSG00000176054.6,RPL23P2
ENSG00000308572.1,ENSG00000308572
ENSG00000156253.7,RWDD2B
ENSG00000273254.1,ENSG00000273254
ENSG00000156256.15,USP16
ENSG00000156261.13,CCT8
ENSG00000231125.2,ENSG00000231125
ENSG00000286018.1,ENSG00000286018
ENSG00000156265.17,MAP3K7CL
ENSG00000232687.1,RPL12P9
ENSG00000201984.1,Y_RNA
ENSG00000304313.1,ENSG00000304313
ENSG00000212479.2,U3
ENSG00000224649.2,ENSG00000224649
ENSG00000215533.9,LINC00189
ENSG00000156273.16,BACH1
ENSG00000236056.1,GAPDHP14
ENSG00000248476.1,BACH1-IT1
ENSG00000273017.1,ENSG00000273017
ENSG00000232118.2,BACH1-AS1
ENSG00000228817.4,BACH1-IT2
ENSG00000296886.1,ENSG00000296886
ENSG00000296905.1,ENSG00000296905
ENSG00000234293.1,BACH1-IT3
ENSG00000171189.18,GRIK1
ENSG00000296862.1,ENSG00000296862
ENSG00000273464.1,ENSG00000273464
ENSG00000174680.10,GRIK1-AS1
ENSG00000259981.1,ENSG00000259981
ENSG00000156282.5,CLDN17
ENSG00000227342.1,LINC00307
ENSG00000156284.6,CLDN8
ENSG00000225267.1,RPL8P2
ENSG00000188694.6,KRTAP24-1
ENSG00000232263.1,KRTAP25-1
ENSG00000197683.5,KRTAP26-1
ENSG00000206107.2,KRTAP27-1
ENSG00000186980.7,KRTAP23-1
ENSG00000250973.1,KRTAP13-6P
ENSG00000182816.9,KRTAP13-2
ENSG00000265007.1,MIR4327
ENSG00000198390.5,KRTAP13-1
ENSG00000240432.4,KRTAP13-3
ENSG00000186971.4,KRTAP13-4
ENSG00000233640.2,KRTAP13-5P
ENSG00000186970.5,KRTAP15-1
ENSG00000295465.1,ENSG00000295465
ENSG00000303806.1,ENSG00000303806
ENSG00000184351.8,KRTAP19-1
ENSG00000186965.5,KRTAP19-2
ENSG00000244025.5,KRTAP19-3
ENSG00000186967.7,KRTAP19-4
ENSG00000186977.3,KRTAP19-5
ENSG00000237841.1,KRTAP19-9P
ENSG00000235312.1,KRTAP19-10P
ENSG00000218125.1,ENSG00000218125
ENSG00000308278.1,ENSG00000308278
ENSG00000236612.1,KRTAP19-11P
ENSG00000186925.6,KRTAP19-6
ENSG00000244362.3,KRTAP19-7
ENSG00000206106.2,KRTAP22-2
ENSG00000212938.4,KRTAP6-3
ENSG00000186930.4,KRTAP6-2
ENSG00000186924.3,KRTAP22-1
ENSG00000184724.5,KRTAP6-1
ENSG00000244624.3,KRTAP20-1
ENSG00000206105.2,KRTAP20-4
ENSG00000184032.3,KRTAP20-2
ENSG00000206104.2,KRTAP20-3
ENSG00000295670.1,ENSG00000295670
ENSG00000231068.1,KRTAP21-3
ENSG00000236400.1,KRTAP21-4P
ENSG00000187026.3,KRTAP21-2
ENSG00000187005.5,KRTAP21-1
ENSG00000238257.1,ENSG00000238257
ENSG00000233036.1,KRTAP8-2P
ENSG00000227840.1,KRTAP8-3P
ENSG00000183640.6,KRTAP8-1
ENSG00000274749.1,KRTAP7-1
ENSG00000182591.6,KRTAP11-1
ENSG00000294875.1,ENSG00000294875
ENSG00000206102.2,KRTAP19-8
ENSG00000228941.1,UBE3AP2
ENSG00000156299.15,TIAM1
ENSG00000306019.1,ENSG00000306019
ENSG00000308272.1,ENSG00000308272
ENSG00000286643.1,ENSG00000286643
ENSG00000237325.3,MTRES1P2
ENSG00000304272.1,ENSG00000304272
ENSG00000237594.2,TIAM1-AS1
ENSG00000297999.1,ENSG00000297999
ENSG00000298042.1,ENSG00000298042
ENSG00000234509.2,SOD1-DT
ENSG00000230870.2,FBXW11P1
ENSG00000298022.1,ENSG00000298022
ENSG00000142168.15,SOD1
ENSG00000238390.1,ENSG00000238390
ENSG00000273271.1,ENSG00000273271
ENSG00000156304.15,SCAF4
ENSG00000229046.1,HMGN1P2
ENSG00000300283.1,ENSG00000300283
ENSG00000273091.1,ENSG00000273091
ENSG00000234107.1,TPT1P1
ENSG00000295250.1,ENSG00000295250
ENSG00000142149.9,HUNK
ENSG00000237138.1,HUNK-AS1
ENSG00000230323.7,LINC00159
ENSG00000308154.1,ENSG00000308154
ENSG00000261610.1,ENSG00000261610
ENSG00000159055.4,MIS18A
ENSG00000227256.2,MIS18A-AS1
ENSG00000232623.2,MRAP-AS1
ENSG00000170262.13,MRAP
ENSG00000142207.7,URB1
ENSG00000200792.1,SNORA80A
ENSG00000256073.5,URB1-AS1
ENSG00000265590.10,CFAP298-TCP10L
ENSG00000166979.13,EVA1C
ENSG00000229007.1,EXOSC3P1
ENSG00000242220.9,TCP10L
ENSG00000252045.1,ENSG00000252045
ENSG00000297779.1,ENSG00000297779
ENSG00000252950.1,RNA5SP490
ENSG00000159079.19,CFAP298
ENSG00000228433.2,OR7E23P
ENSG00000238220.1,ENSG00000238220
ENSG00000159082.18,SYNJ1
ENSG00000238197.9,PAXBP1-AS1
ENSG00000159086.15,PAXBP1
ENSG00000205930.12,EPCIP-AS1
ENSG00000279690.1,ENSG00000279690
ENSG00000205929.11,EPCIP
ENSG00000224427.1,ENSG00000224427
ENSG00000207098.1,SNORA70
ENSG00000232360.2,ENSG00000232360
ENSG00000227757.4,ENSG00000227757
ENSG00000301293.1,ENSG00000301293
ENSG00000301276.1,ENSG00000301276
ENSG00000228961.2,LINC01690
ENSG00000301393.1,ENSG00000301393
ENSG00000205927.5,OLIG2
ENSG00000301417.1,ENSG00000301417
ENSG00000301372.1,ENSG00000301372
ENSG00000232539.2,LINC00945
ENSG00000184221.13,OLIG1
ENSG00000294108.1,ENSG00000294108
ENSG00000226527.3,ENSG00000226527
ENSG00000226433.3,ENSG00000226433
ENSG00000229086.6,LINC01548
ENSG00000300126.1,ENSG00000300126
ENSG00000159110.22,IFNAR2
ENSG00000249624.10,IFNAR2-IL10RB
ENSG00000223799.4,IL10RB-DT
ENSG00000243646.11,IL10RB
ENSG00000294417.1,ENSG00000294417
ENSG00000289238.3,ENSG00000289238
ENSG00000142166.15,IFNAR1
ENSG00000226501.3,USF1P1
ENSG00000310284.1,ENSG00000310284
ENSG00000289939.2,ENSG00000289939
ENSG00000159128.16,IFNGR2
ENSG00000142188.17,TMEM50B
ENSG00000310160.1,ENSG00000310160
ENSG00000215088.3,RPS5P3
ENSG00000231355.2,ENSG00000231355
ENSG00000177692.13,DNAJC28
ENSG00000298843.1,ENSG00000298843
ENSG00000159131.17,GART
ENSG00000233956.1,BTF3P6
ENSG00000159140.23,SON
ENSG00000284448.1,MIR6501
ENSG00000159147.18,DONSON
ENSG00000249209.2,ENSG00000249209
ENSG00000205758.12,CRYZL1
ENSG00000205726.15,ITSN1
ENSG00000241837.7,ATP5PO
ENSG00000237945.10,LINC00649
ENSG00000244294.3,RN7SL740P
ENSG00000273102.3,ENSG00000273102
ENSG00000305888.1,ENSG00000305888
ENSG00000305908.1,ENSG00000305908
ENSG00000243927.7,MRPS6
ENSG00000293606.1,ENSG00000293606
ENSG00000198743.7,SLC5A3
ENSG00000224598.1,RPS5P2
ENSG00000227456.10,LINC00310
ENSG00000304893.1,ENSG00000304893
ENSG00000159197.5,KCNE2
ENSG00000304932.1,ENSG00000304932
ENSG00000225555.3,ENSG00000225555
ENSG00000205670.12,SMIM11
ENSG00000222018.2,C21orf140
ENSG00000273104.1,ENSG00000273104
ENSG00000243627.6,SMIM34
ENSG00000272958.1,ENSG00000272958
ENSG00000180509.13,KCNE1
ENSG00000221398.1,ENSG00000221398
ENSG00000288711.1,ENSG00000288711
ENSG00000159200.18,RCAN1
ENSG00000302803.1,ENSG00000302803
ENSG00000303927.1,ENSG00000303927
ENSG00000159212.13,CLIC6
ENSG00000230978.3,LINC00160
ENSG00000234380.4,LINC01426
ENSG00000159216.20,RUNX1
ENSG00000297102.1,ENSG00000297102
ENSG00000286153.2,RUNX1-AS1
ENSG00000234703.1,ENSG00000234703
ENSG00000309377.1,ENSG00000309377
ENSG00000223671.2,RPL34P3
ENSG00000231300.1,EZH2P1
ENSG00000230794.2,ENSG00000230794
ENSG00000307337.1,ENSG00000307337
ENSG00000211590.1,MIR802
ENSG00000229761.1,RPS20P1
ENSG00000234008.5,PPP1R2P2
ENSG00000231106.4,LINC01436
ENSG00000214914.3,RPL23AP3
ENSG00000185917.14,SETD4
ENSG00000189089.5,RIMKLBP1
ENSG00000236677.2,SETD4-AS1
ENSG00000200213.1,RNU6-992P
ENSG00000159228.13,CBR1
ENSG00000289001.1,ENSG00000289001
ENSG00000230212.7,CBR1-AS1
ENSG00000236119.1,ENSG00000236119
ENSG00000236830.9,CBR3-AS1
ENSG00000233393.3,ENSG00000233393
ENSG00000295923.1,ENSG00000295923
ENSG00000295944.1,ENSG00000295944
ENSG00000226054.2,MEMO1P1
ENSG00000214889.3,RPS9P1
ENSG00000159231.6,CBR3
ENSG00000142197.13,DOP1B
ENSG00000228149.1,RPL3P1
ENSG00000214867.3,SRSF9P1
ENSG00000273199.1,ENSG00000273199
ENSG00000159256.13,MORC3
ENSG00000228107.1,ENSG00000228107
ENSG00000159259.8,CHAF1B
ENSG00000224421.1,ATP5MFP1
ENSG00000289221.2,ENSG00000289221
ENSG00000230479.2,LNCTSI
ENSG00000159261.12,CLDN14
ENSG00000279365.1,ENSG00000279365
ENSG00000223741.1,PSMD4P1
ENSG00000286517.1,ENSG00000286517
ENSG00000286852.1,ENSG00000286852
ENSG00000231324.2,ENSG00000231324
ENSG00000308206.1,ENSG00000308206
ENSG00000224269.1,ENSG00000224269
ENSG00000159263.16,SIM2
ENSG00000159267.17,HLCS
ENSG00000237646.1,HLCS-IT1
ENSG00000199806.1,RNA5SP491
ENSG00000270652.1,DPRXP5
ENSG00000224790.4,HLCS-AS1
ENSG00000207416.1,Y_RNA
ENSG00000215734.3,MRPL20P1
ENSG00000183145.9,RIPPLY3
ENSG00000302499.1,ENSG00000302499
ENSG00000212136.1,RNU6-696P
ENSG00000185808.14,PIGP
ENSG00000182670.14,TTC3
ENSG00000270116.1,ENSG00000270116
ENSG00000228677.1,TTC3-AS1
ENSG00000302472.1,ENSG00000302472
ENSG00000230366.11,DSCR9
ENSG00000263969.2,RN7SL678P
ENSG00000242553.3,ENSG00000242553
ENSG00000157538.14,VPS26C
ENSG00000305669.1,ENSG00000305669
ENSG00000287637.1,ENSG00000287637
ENSG00000273210.1,ENSG00000273210
ENSG00000157540.22,DYRK1A
ENSG00000309268.1,ENSG00000309268
ENSG00000302728.1,ENSG00000302728
ENSG00000286717.2,ENSG00000286717
ENSG00000309141.1,ENSG00000309141
ENSG00000157542.11,KCNJ6
ENSG00000292434.2,KCNJ6-AS1
ENSG00000309128.1,ENSG00000309128
ENSG00000292435.2,ENSG00000292435
ENSG00000289538.3,ENSG00000289538
ENSG00000184029.9,DSCR4
ENSG00000223608.1,DSCR4-IT1
ENSG00000198054.13,DSCR8
ENSG00000157551.19,KCNJ15
ENSG00000293371.1,ENSG00000293371
ENSG00000270835.3,ENSG00000270835
ENSG00000233316.4,DSCR10
ENSG00000289927.2,ENSG00000289927
ENSG00000226012.1,ENSG00000226012
ENSG00000231123.1,SPATA20P1
ENSG00000231231.5,LINC01423
ENSG00000310082.1,ENSG00000310082
ENSG00000157554.20,ERG
ENSG00000289404.3,ENSG00000289404
ENSG00000231480.1,SNRPGP13
ENSG00000287470.2,ENSG00000287470
ENSG00000302272.1,ENSG00000302272
ENSG00000223806.9,LINC00114
ENSG00000303066.1,ENSG00000303066
ENSG00000157557.13,ETS2
ENSG00000205622.14,ETS2-AS1
ENSG00000229986.1,ENSG00000229986
ENSG00000287082.2,ENSG00000287082
ENSG00000229925.2,ENSG00000229925
ENSG00000272015.1,SNORA62
ENSG00000227721.1,RPSAP64
ENSG00000301247.1,ENSG00000301247
ENSG00000301200.1,ENSG00000301200
ENSG00000301185.1,ENSG00000301185
ENSG00000289445.3,ENSG00000289445
ENSG00000302169.1,ENSG00000302169
ENSG00000232837.1,LINC01700
ENSG00000235888.6,LINC02940
ENSG00000296867.1,ENSG00000296867
ENSG00000288266.1,ENSG00000288266
ENSG00000237609.1,LINC02943
ENSG00000305314.1,ENSG00000305314
ENSG00000305290.1,ENSG00000305290
ENSG00000228861.5,RPL23AP12
ENSG00000235701.1,PCBP2P1
ENSG00000276873.1,ENSG00000276873
ENSG00000183527.12,PSMG1
ENSG00000297893.1,ENSG00000297893
ENSG00000185658.14,BRWD1
ENSG00000272991.1,ENSG00000272991
ENSG00000232608.1,TIMM9P2
ENSG00000237373.1,BRWD1-IT1
ENSG00000229623.1,METTL21AP1
ENSG00000238141.3,BRWD1-AS1
ENSG00000205581.11,HMGN1
ENSG00000252915.1,Y_RNA
ENSG00000298029.1,ENSG00000298029
ENSG00000298046.1,ENSG00000298046
ENSG00000227406.1,RNF6P1
ENSG00000182093.16,GET1
ENSG00000285815.1,GET1-SH3BGR
ENSG00000157578.14,LCA5L
ENSG00000185437.16,SH3BGR
ENSG00000275523.1,MIR6508
ENSG00000235808.1,MYL6P2
ENSG00000228349.1,RPS26P4
ENSG00000235012.1,JCADP1
ENSG00000184809.14,B3GALT5-AS1
ENSG00000183778.19,B3GALT5
ENSG00000225330.1,ENSG00000225330
ENSG00000231713.3,ENSG00000231713
ENSG00000183067.6,IGSF5
ENSG00000294761.1,ENSG00000294761
ENSG00000183036.11,PCP4
ENSG00000308873.1,ENSG00000308873
ENSG00000171587.15,DSCAM
ENSG00000263973.1,MIR4760
ENSG00000235123.6,DSCAM-AS1
ENSG00000207147.1,ENSG00000207147
ENSG00000310309.1,ENSG00000310309
ENSG00000233756.5,DSCAM-IT1
ENSG00000288069.1,ENSG00000288069
ENSG00000230859.1,YRDCP3
ENSG00000286425.1,ENSG00000286425
ENSG00000298201.1,ENSG00000298201
ENSG00000301136.1,ENSG00000301136
ENSG00000299081.1,ENSG00000299081
ENSG00000226496.4,LINC00323
ENSG00000308866.1,ENSG00000308866
ENSG00000263681.1,MIR3197
ENSG00000182240.16,BACE2
ENSG00000280109.4,PLAC4
ENSG00000224388.1,BACE2-IT1
ENSG00000306093.1,ENSG00000306093
ENSG00000298244.1,ENSG00000298244
ENSG00000183844.17,FAM3B
ENSG00000183486.14,MX2
ENSG00000157601.15,MX1
ENSG00000228318.3,MX1-AS1
ENSG00000184012.14,TMPRSS2
ENSG00000207503.1,ENSG00000207503
ENSG00000232806.1,ENSG00000232806
ENSG00000223400.2,ENSG00000223400
ENSG00000286027.1,PCSEAT
ENSG00000296085.1,ENSG00000296085
ENSG00000227702.1,LINC00111
ENSG00000236384.8,LINC00479
ENSG00000232401.3,LINC00112
ENSG00000307598.1,ENSG00000307598
ENSG00000183421.12,RIPK4
ENSG00000236883.1,ENSG00000236883
ENSG00000275166.1,MIR6814
ENSG00000289513.3,ENSG00000289513
ENSG00000307611.1,ENSG00000307611
ENSG00000141956.14,PRDM15
ENSG00000236545.1,ENSG00000236545
ENSG00000227698.2,ENSG00000227698
ENSG00000251778.1,ENSG00000251778
ENSG00000157617.17,C2CD2
ENSG00000307821.1,ENSG00000307821
ENSG00000173276.14,ZBTB21
ENSG00000237232.10,ZNF295-AS1
ENSG00000289322.3,ENSG00000289322
ENSG00000177398.19,UMODL1
ENSG00000184385.2,UMODL1-AS1
ENSG00000304334.1,ENSG00000304334
ENSG00000310393.1,ENSG00000310393
ENSG00000160179.20,ABCG1
ENSG00000223262.1,RNA5SP492
ENSG00000160180.17,TFF3
ENSG00000160181.9,TFF2
ENSG00000160182.3,TFF1
ENSG00000306128.1,ENSG00000306128
ENSG00000160183.17,TMPRSS3
ENSG00000160185.15,UBASH3A
ENSG00000252619.1,RNU6-1149P
ENSG00000307177.1,ENSG00000307177
ENSG00000309213.1,ENSG00000309213
ENSG00000160188.10,RSPH1
ENSG00000160190.14,SLC37A1
ENSG00000239930.2,RSPH1-DT
ENSG00000231867.1,ENSG00000231867
ENSG00000235772.1,ENSG00000235772
ENSG00000225431.2,LINC01671
ENSG00000235023.1,ENSG00000235023
ENSG00000305359.1,ENSG00000305359
ENSG00000160191.18,PDE9A
ENSG00000225731.2,PDE9A-AS1
ENSG00000283051.2,LINC01668
ENSG00000300976.1,ENSG00000300976
ENSG00000233754.2,ENSG00000233754
ENSG00000306625.1,ENSG00000306625
ENSG00000225218.1,ENSG00000225218
ENSG00000160193.12,WDR4
ENSG00000160194.18,NDUFV3
ENSG00000233056.4,ERVH48-1
ENSG00000264580.1,MIR5692B
ENSG00000296063.1,ENSG00000296063
ENSG00000224100.1,ENSG00000224100
ENSG00000160199.15,PKNOX1
ENSG00000160200.18,CBS
ENSG00000295227.1,ENSG00000295227
ENSG00000160201.12,U2AF1
ENSG00000286549.2,ENSG00000286549
ENSG00000232777.1,MRPL51P2
ENSG00000236663.3,FRGCA
ENSG00000295784.1,ENSG00000295784
ENSG00000228120.2,ENSG00000228120
ENSG00000160202.8,CRYAA
ENSG00000304896.1,ENSG00000304896
ENSG00000304875.1,ENSG00000304875
ENSG00000308454.1,ENSG00000308454
ENSG00000307473.1,ENSG00000307473
ENSG00000296246.1,ENSG00000296246
ENSG00000237864.1,LINC00322
ENSG00000295592.1,ENSG00000295592
ENSG00000310337.1,ENSG00000310337
ENSG00000237989.3,LINC01679
ENSG00000225637.2,ENSG00000225637
ENSG00000300149.1,ENSG00000300149
ENSG00000300030.1,ENSG00000300030
ENSG00000142178.9,SIK1
ENSG00000294125.1,ENSG00000294125
ENSG00000294141.1,ENSG00000294141
ENSG00000185186.11,LINC00313
ENSG00000301914.1,ENSG00000301914
ENSG00000188660.6,LINC00319
ENSG00000301935.1,ENSG00000301935
ENSG00000223975.2,ENSG00000223975
ENSG00000160207.9,HSF2BP
ENSG00000214326.2,RPL31P1
ENSG00000234289.6,H2BC12L
ENSG00000278433.1,MIR6070
ENSG00000160208.13,RRP1B
ENSG00000303490.1,ENSG00000303490
ENSG00000160209.19,PDXK
ENSG00000309574.1,ENSG00000309574
